"exposure","lag","RR","RR_low","RR_high","state"
8.7,0,1.02918118102836,0.912043321136812,1.16136358749131,"GO"
8.7,1,1.01819736723741,0.932829668230304,1.11137747217666,"GO"
8.7,2,1.00736064409463,0.945186489422731,1.07362460067592,"GO"
8.7,3,0.996698357988271,0.941916904125082,1.05466587600874,"GO"
8.7,4,0.986236645640457,0.925586088684445,1.05086143049817,"GO"
8.7,5,0.976000487744248,0.907604677068376,1.04955051042035,"GO"
8.7,6,0.966013769066285,0.895233050238725,1.04239069567059,"GO"
8.7,7,0.956289893298043,0.890621942246473,1.02679971898885,"GO"
8.7,8,0.946804248385461,0.890267069807123,1.00693186928162,"GO"
8.7,9,0.937523875131728,0.885278244753721,0.992852836552569,"GO"
8.7,10,0.928417043484243,0.865462238092022,0.995951260140794,"GO"
8.7,11,0.919453193789998,0.832706570353671,1.01523658593395,"GO"
8.7,12,0.910602888335766,0.794701866924458,1.04340716280746,"GO"
8.8,0,1.0273319951764,0.911863774170101,1.15742181914582,"GO"
8.8,1,1.01688214489246,0.932689245733023,1.10867505048629,"GO"
8.8,2,1.00654606318844,0.945184784421563,1.07189090854882,"GO"
8.8,3,0.99632983951253,0.942235160354663,1.05353014923516,"GO"
8.8,4,0.986239279057856,0.926340307656158,1.05001143480156,"GO"
8.8,5,0.976279911515016,0.908723202038334,1.04885895230786,"GO"
8.8,6,0.966457000124175,0.896536330796548,1.04183076692403,"GO"
8.8,7,0.956773182705081,0.891898950358867,1.02636618506534,"GO"
8.8,8,0.947221565326678,0.891363503472303,1.00658002074885,"GO"
8.8,9,0.937793158508781,0.886172047791596,0.992421291483457,"GO"
8.8,10,0.92847928373107,0.866294928013071,0.99512735494713,"GO"
8.8,11,0.919271564166448,0.833616299950331,1.01372802899293,"GO"
8.8,12,0.910161916170226,0.795742243095565,1.04103397907351,"GO"
8.9,0,1.02548753179829,0.91168137486121,1.15350023250595,"GO"
8.9,1,1.01556963896648,0.932546743431368,1.10598390789021,"GO"
8.9,2,1.00573280281961,0.945181590743453,1.07016311000278,"GO"
8.9,3,0.9959618088206,0.942552171428702,1.05239789870267,"GO"
8.9,4,0.986242016964591,0.927093411281041,1.04916430662835,"GO"
8.9,5,0.976559353172818,0.90984094752167,1.04817020256895,"GO"
8.9,6,0.966900302756956,0.897839176623543,1.04127355968951,"GO"
8.9,7,0.957256621348854,0.893175627975945,1.02593511333574,"GO"
8.9,8,0.947639099034405,0.892459525766231,1.00623035117221,"GO"
8.9,9,0.938062750001677,0.887065313530907,0.991992032061402,"GO"
8.9,10,0.928542006791604,0.86712684115097,0.994306965786184,"GO"
8.9,11,0.919090727459917,0.834524919234151,1.01222593338257,"GO"
8.9,12,0.909722204873207,0.796781219483341,1.0386721847887,"GO"
9,0,1.02364848067073,0.911496389164866,1.14959995940254,"GO"
9,1,1.0142603547558,0.932402374022579,1.10330485624059,"GO"
9,2,1.00492119366943,0.945177046927265,1.06844173667678,"GO"
9,3,0.995594442321294,0.942867959588541,1.05126946302598,"GO"
9,4,0.98624491194463,0.927845279485104,1.04832028339514,"GO"
9,5,0.976838781419843,0.910957682792326,1.04748444731361,"GO"
9,6,0.967343610519803,0.899141312658182,1.04071923694293,"GO"
9,7,0.957740161369899,0.894451733154511,1.02550666816405,"GO"
9,8,0.948056866161977,0.893554988262136,1.00588305508199,"GO"
9,9,0.93833276600502,0.887958007407552,0.991565335763133,"GO"
9,10,0.928605453665966,0.867958024020685,0.99349054299154,"GO"
9,11,0.918911064137489,0.835432518391021,1.01073099886097,"GO"
9,12,0.90928427965665,0.797818911722155,1.03632276583417,"GO"
9.1,0,1.02181552657378,0.911309082466706,1.14572211605868,"GO"
9.1,1,1.01295479493798,0.932256349991563,1.10063869942761,"GO"
9.1,2,1.00411156535032,0.945171291660476,1.06672731658935,"GO"
9.1,3,0.995227916163485,0.943182547279083,1.05014517917923,"GO"
9.1,4,0.986248016582616,0.928595791858649,1.04747960171804,"GO"
9.1,5,0.977118164922491,0.91207317593946,1.0468018722709,"GO"
9.1,6,0.967786856846174,0.900442462149956,1.04016796147961,"GO"
9.1,7,0.958223754812061,0.895727022510547,1.02508101375864,"GO"
9.1,8,0.948474883391958,0.894649741851676,1.00553832672377,"GO"
9.1,9,0.938603323047608,0.888850094868807,0.991141479448277,"GO"
9.1,10,0.928669865421498,0.86878852341586,0.992678535336922,"GO"
9.1,11,0.918732954372018,0.836339187931968,1.00924392116109,"GO"
9.1,12,0.908848664726228,0.798855435810474,1.03398669940404,"GO"
9.2,0,1.0199893493301,0.911119719671097,1.1418678031932,"GO"
9.2,1,1.01165345958923,0.932108883685431,1.09798623338113,"GO"
9.2,2,1.00330424641176,0.945164463839734,1.06502037410344,"GO"
9.2,3,0.994862406237448,0.943495957198064,1.04902538245513,"GO"
9.2,4,0.986251383463973,0.929344827704315,1.04664249736813,"GO"
9.2,5,0.977397472311383,0.913187193917415,1.0461226627397,"GO"
9.2,6,0.968229975047829,0.901742346709556,1.03961989586264,"GO"
9.2,7,0.958707353622455,0.897001251267957,1.02465831412225,"GO"
9.2,8,0.948893167436179,0.895743636792472,1.00519636001129,"GO"
9.2,9,0.938874537793029,0.889741541422417,0.99072073931364,"GO"
9.2,10,0.928735483194949,0.869618386464502,0.991871389992242,"GO"
9.2,11,0.918556778047773,0.837245018758625,1.00776539196198,"GO"
9.2,12,0.90841588329318,0.799890908187431,1.03166495402391,"GO"
9.3,0,1.0181706238487,0.910928565298245,1.13803810612639,"GO"
9.3,1,1.01035684620431,0.931960187394947,1.09534824607192,"GO"
9.3,2,1.00249956434744,0.945156702636028,1.06332142988973,"GO"
9.3,3,0.994498088176496,0.943808212348654,1.04791040642201,"GO"
9.3,4,0.986255065175025,0.930092266088834,1.04580920522404,"GO"
9.3,5,0.97767667218138,0.914299502600408,1.04544700353557,"GO"
9.3,6,0.968672898314894,0.903040686364316,1.03907520236716,"GO"
9.3,7,0.959190909651452,0.898274173312199,1.02423873299785,"GO"
9.3,8,0.949311735035788,0.896836522759669,1.00485734847593,"GO"
9.3,9,0.939146527040412,0.890632312689235,0.990303390844767,"GO"
9.3,10,0.928802548195298,0.870447660689005,0.991069552477431,"GO"
9.3,11,0.918382914767653,0.838150102234609,1.0062960988592,"GO"
9.3,12,0.907986457589168,0.800925445817128,1.02935848957103,"GO"
9.4,0,1.01636002017315,0.910735883591382,1.13423409488698,"GO"
9.4,1,1.00906544971886,0.931810473443428,1.09272551751174,"GO"
9.4,2,1.00169784560332,0.945148147564813,1.06163100088765,"GO"
9.4,3,0.994135137358943,0.944119336095617,1.04680058287843,"GO"
9.4,4,0.986259114303151,0.930837985898781,1.04497995922118,"GO"
9.4,5,0.977955733091612,0.915409866842303,1.04477507893359,"GO"
9.4,6,0.969115559715973,0.904337199619334,1.03853404291998,"GO"
9.4,7,0.959674374652692,0.899545541249201,1.02382243381038,"GO"
9.4,8,0.949730602961294,0.897928248901823,1.00452148521262,"GO"
9.4,9,0.939419407725304,0.891522374459701,0.989889708764514,"GO"
9.4,10,0.928871301707191,0.871276394070857,0.990273466613677,"GO"
9.4,11,0.918211743861981,0.839054530263338,1.00483672533351,"GO"
9.4,12,0.907560908884135,0.801959166281349,1.02706825729532,"GO"
9.5,0,1.01455820353432,0.91054193863486,1.13045682431939,"GO"
9.5,1,1.00777976253419,0.931659954283676,1.09011881975151,"GO"
9.5,2,1.00089941558692,0.945138938561427,1.05994960026412,"GO"
9.5,3,0.993773728910365,0.944429352225299,1.04569624180509,"GO"
9.5,4,0.986263583436969,0.931581865900627,1.04415499229747,"GO"
9.5,5,0.978234623565517,0.916518050541848,1.04410707260661,"GO"
9.5,6,0.969557892198305,0.905631603524714,1.03799657903432,"GO"
9.5,7,0.960157700283111,0.900815106469968,1.02340957960354,"GO"
9.5,8,0.95014978801262,0.899018663901436,1.00418896282158,"GO"
9.5,9,0.939693296920716,0.892411692754403,0.989479966978355,"GO"
9.5,10,0.928941985095018,0.872104635120385,0.989483574471718,"GO"
9.5,11,0.918043644398855,0.839958395372805,1.00338795071756,"GO"
9.5,12,0.907139757507161,0.802992187881439,1.02479519984029,"GO"
9.6,0,1.01276583440737,0.910346994484028,1.12670733418986,"GO"
9.6,1,1.00650027454444,0.931508842603568,1.08752891687702,"GO"
9.6,2,1.0001045986775,0.945129216062181,1.05827773736927,"GO"
9.6,3,0.993414037706175,0.944738285009695,1.04459771131384,"GO"
9.6,4,0.986268525166544,0.932323784805407,1.04333453633516,"GO"
9.6,5,0.978513312090892,0.917623816713808,1.04344316755862,"GO"
9.6,6,0.96999982858797,0.906923613749368,1.037462971739,"GO"
9.6,7,0.960640838103003,0.902082619221296,1.02300033297156,"GO"
9.6,8,0.950569307019158,0.900107616040513,1.00385997334591,"GO"
9.6,9,0.939968311838294,0.893300233889056,0.989074438516116,"GO"
9.6,10,0.929014839807605,0.872932432951928,0.988700316316781,"GO"
9.6,11,0.917878995196069,0.840861790807901,1.00195045015979,"GO"
9.6,12,0.906723522870315,0.804024629750149,1.022540251263,"GO"
9.7,0,1.01098356857314,0.910151315307861,1.12298664929046,"GO"
9.7,1,1.00522747316616,0.93135735144095,1.08495656500124,"GO"
9.7,2,0.99931371823744,0.945119121091518,1.056615917689,"GO"
9.7,3,0.993056238374505,0.945046159274894,1.04350531759335,"GO"
9.7,4,0.986273992083628,0.933063621338362,1.04251882209844,"GO"
9.7,5,0.978791767119953,0.918726927566428,1.04278354605268,"GO"
9.7,6,0.970441301590136,0.908212944661908,1.03693338150178,"GO"
9.7,7,0.961123739576104,0.903347828683071,1.02259485598525,"GO"
9.7,8,0.950989176839826,0.901194953271478,1.00353470820431,"GO"
9.7,9,0.940244569829651,0.894187964544175,0.98867339546983,"GO"
9.7,10,0.929090107383541,0.873759837364833,0.987924130549769,"GO"
9.7,11,0.917718174834601,0.841764810630905,1.00052489458488,"GO"
9.7,12,0.906312723495472,0.805056611974305,1.02030433705201,"GO"
9.8,0,1.00921205718379,0.909955165545342,1.11929577953958,"GO"
9.8,1,1.0039618433703,0.931205694308534,1.0824025122526,"GO"
9.8,2,0.998527096624586,0.945108795355629,1.05496464279369,"GO"
9.8,3,0.992700505299393,0.945353000474187,1.04241938485134,"GO"
9.8,4,0.986280036781923,0.933801254313912,1.04170807916643,"GO"
9.8,5,0.979069957069404,0.919827144585704,1.04212838953305,"GO"
9.8,6,0.970882243789361,0.90949930941912,1.03640796814622,"GO"
9.8,7,0.961606356069696,0.904610483052643,1.02219331011205,"GO"
9.8,8,0.951409414363123,0.902280523293869,1.00321335811875,"GO"
9.8,9,0.940522188387834,0.895074851839795,0.988277108927385,"GO"
9.8,10,0.929168029457134,0.874586898930714,0.987155453644234,"GO"
9.8,11,0.917561561673662,0.84266754983078,0.999111950650146,"GO"
9.8,12,0.905907877044114,0.806088255729231,1.0180883741423,"GO"
9.9,0,1.00745194683264,0.909758810076686,1.11563572007763,"GO"
9.9,1,1.00270386771642,0.931054085329535,1.07986749875827,"GO"
9.9,2,0.997745055205659,0.945098381342984,1.05332441028282,"GO"
9.9,3,0.992347012624285,0.94565883476615,1.04134023525288,"GO"
9.9,4,0.986286711857377,0.934536562716338,1.04090253586119,"GO"
9.9,5,0.979347850320518,0.920924228626957,1.04147787854101,"GO"
9.9,6,0.971322587649931,0.910782420062613,1.03588689076157,"GO"
9.9,7,0.96208863885474,0.905870329636785,1.02179585612932,"GO"
9.9,8,0.951830036507202,0.903364173637212,1.00289611303662,"GO"
9.9,9,0.940801285148948,0.895960863415567,0.987885848901615,"GO"
9.9,10,0.929248847764985,0.875413669087416,0.986394720078703,"GO"
9.9,11,0.917409533867304,0.843570104442004,0.997712280696983,"GO"
9.9,12,0.905509500350083,0.807119683425905,1.01589327092595,"GO"
10,0,1.00570387962814,0.90956251441056,1.1120074513565,"GO"
10,1,1.00145402638941,0.930902739384829,1.07735225662168,"GO"
10,2,0.996967914370705,0.945088022432201,1.05169571372488,"GO"
10,3,0.991995934255829,0.945963689098031,1.04026818885446,"GO"
10,4,0.986294069908508,0.935269425786591,1.04010241917034,"GO"
10,5,0.979625415219224,0.922017940014258,1.04083219262371,"GO"
10,6,0.971762265516255,0.912061987624221,1.03537030760497,"GO"
10,7,0.962570539106033,0.907127114951809,1.02140265403058,"GO"
10,8,0.952251060219924,0.904445751750515,1.00258316204696,"GO"
10,9,0.941081977893919,0.896845967516597,0.987499884254475,"GO"
10,10,0.929332804153207,0.87624020024017,0.985642362263843,"GO"
10,11,0.917262469382592,0.844472571673656,0.996326542696755,"GO"
10,12,0.905118109455301,0.808151018871911,1.01371992725754,"GO"
10.1,0,1.00396849327204,0.909366544888505,1.1084119392214,"GO"
10.1,1,1.00021279723831,0.930751872272448,1.0748575098933,"GO"
10.1,2,0.996195993548573,0.945077863007746,1.05007904259217,"GO"
10.1,3,0.991647443867987,0.946267591294778,1.03920356353362,"GO"
10.1,4,0.98630216353675,0.935999723115649,1.03930795466387,"GO"
10.1,5,0.979902620076216,0.923108038648258,1.04019151023569,"GO"
10.1,6,0.972201209613302,0.91333772224081,1.03485837599552,"GO"
10.1,7,0.963052007902387,0.908380584832412,1.02101386292391,"GO"
10.1,8,0.952672502478937,0.905525105098842,1.00227469329016,"GO"
10.1,9,0.94136438455041,0.897730133085393,0.987119482615918,"GO"
10.1,10,0.929420140585259,0.877066545870421,0.984898810463973,"GO"
10.1,11,0.917120746019335,0.845375050049558,0.994955390190133,"GO"
10.1,12,0.904734219648425,0.809182387447308,1.0115692344529,"GO"
10.2,0,1.00224642114152,0.909171168907884,1.1048501349835,"GO"
10.2,1,0.998980655817631,0.93060170088027,1.07238397453372,"GO"
10.2,2,0.995429611223418,0.945068048583921,1.04847488218984,"GO"
10.2,3,0.991301714906445,0.946570570154048,1.03814667491356,"GO"
10.2,4,0.986311045346832,0.936727334744876,1.03851936640465,"GO"
10.2,5,0.980179433167054,0.924194284123033,1.03955600863226,"GO"
10.2,6,0.972639352047084,0.914609333279152,1.03435125219942,"GO"
10.2,7,0.963532996226837,0.909630484549892,1.020629640922,"GO"
10.2,8,0.953094380291742,0.90660208126746,1.00197089386089,"GO"
10.2,9,0.94164862319488,0.89861332986034,0.986744910297092,"GO"
10.2,10,0.929511099150419,0.877892760652881,0.984164492712388,"GO"
10.2,11,0.916984741431372,0.846277639560311,0.99359947221911,"GO"
10.2,12,0.904358345506453,0.810213916296617,1.00944207527997,"GO"
10.3,0,1.00053829237537,0.908976655164688,1.10132297548175,"GO"
10.3,1,0.997758075430769,0.930452443372818,1.06993235836818,"GO"
10.3,2,0.99466908495223,0.945058725937678,1.04688371357882,"GO"
10.3,3,0.990958920593328,0.946872655547588,1.03709783628253,"GO"
10.3,4,0.986320767947189,0.937452141273849,1.0377368768522,"GO"
10.3,5,0.980455822732292,0.92527643585256,1.03892586375434,"GO"
10.3,6,0.973076624805189,0.91587652947158,1.03384909130553,"GO"
10.3,7,0.964013454966868,0.910876558940371,1.02025014502321,"GO"
10.3,8,0.953516710695773,0.907676528074049,1.00167194970356,"GO"
10.3,9,0.941934812054792,0.899495528481071,0.986376432197426,"GO"
10.3,10,0.929605922072884,0.878718900581326,0.983439834719929,"GO"
10.3,11,0.91685483314942,0.847180441828094,0.992259433250734,"GO"
10.3,12,0.903991000939264,0.811245734538197,1.00733932394032,"GO"
10.4,0,0.998844731964182,0.908783273917661,1.09783138313238,"GO"
10.4,1,0.996545527175779,0.930304319393101,1.06750336103128,"GO"
10.4,2,0.993914731383375,0.945050043250753,1.045306013492,"GO"
10.4,3,0.99061923393222,0.94717387852933,1.03605735850756,"GO"
10.4,4,0.986331383950391,0.938174023976161,1.03696070675925,"GO"
10.4,5,0.980731756977605,0.926354253207517,1.03830125010385,"GO"
10.4,6,0.973512959757363,0.917139019063187,1.03335204709053,"GO"
10.4,7,0.964493334914676,0.912118552543738,1.01987553098283,"GO"
10.4,8,0.953939510758469,0.908748293689533,1.00137804549981,"GO"
10.4,9,0.942223069510975,0.900376700601192,0.9860143117052,"GO"
10.4,10,0.929704851721504,0.879545023103728,0.982725259776233,"GO"
10.4,11,0.91673139860548,0.848083560285175,0.990935913091595,"GO"
10.4,12,0.90363269923709,0.812277973492365,1.00526184603993,"GO"
10.5,0,0.997166360844391,0.908591297275243,1.0943762659642,"GO"
10.5,1,0.995343479993343,0.930157550280474,1.06509767390108,"GO"
10.5,2,0.993166866276147,0.945042150261672,1.04374225424301,"GO"
10.5,3,0.990282827713483,0.947474271450625,1.03502554994214,"GO"
10.5,4,0.986342945973606,0.938892864923695,1.03619107506047,"GO"
10.5,5,0.981007204073934,0.927427495663088,1.03768234060915,"GO"
10.5,6,0.973948288656135,0.918396509971344,1.032860271873,"GO"
10.5,7,0.964972586767445,0.913356209754022,1.01950595317399,"GO"
10.5,8,0.954362797577362,0.909817226768058,1.00108936454759,"GO"
10.5,9,0.942513514100125,0.901256819008783,0.985658810591158,"GO"
10.5,10,0.929808130620147,0.880371187267309,0.982021188643047,"GO"
10.5,11,0.9166148151588,0.848987100367093,0.98962954679207,"GO"
10.5,12,0.903283953120911,0.813310766929679,1.00321049854771,"GO"
10.6,0,0.995503795996244,0.908400999506914,1.09095851763799,"GO"
10.6,1,0.994152400716958,0.930012359305542,1.06271598002128,"GO"
10.6,2,0.992425804521333,0.94503519842816,1.04219290362727,"GO"
10.6,3,0.989949874519883,0.947773868082989,1.0340027163274,"GO"
10.6,4,0.986355506639094,0.939608547119937,1.03542819875294,"GO"
10.6,5,0.981282132157636,0.928495922958507,1.03706930647973,"GO"
10.6,6,0.974382543137491,0.919648709958389,1.03237391635556,"GO"
10.6,7,0.965451161127654,0.91458927498197,1.01914156443734,"GO"
10.6,8,0.954786588280153,0.910883176586713,1.00080608863114,"GO"
10.6,9,0.942806264517467,0.902135857755121,0.985310188894699,"GO"
10.6,10,0.929916001458699,0.881197453874134,0.981328039438992,"GO"
10.6,11,0.916505460123389,0.849891169721543,0.988340964539255,"GO"
10.6,12,0.902945274795782,0.814344251340892,1.00118612974003,"GO"
10.7,0,0.993857650545594,0.908212657380565,1.08757901744824,"GO"
10.7,1,0.992972754125335,0.929868971923152,1.0603589540105,"GO"
10.7,2,0.991691860162772,0.945029341100537,1.04065842481443,"GO"
10.7,3,0.989620546732512,0.948072703748778,1.03298916068642,"GO"
10.7,4,0.986369118574722,0.940320954642848,1.03467229276775,"GO"
10.7,5,0.981556509330649,0.929559295269131,1.03646231704931,"GO"
10.7,6,0.974815654721602,0.920895326818333,1.03189312945419,"GO"
10.7,7,0.965929008503407,0.915817492830613,1.01878251591875,"GO"
10.7,8,0.955210900024809,0.911945993195583,1.00052839788125,"GO"
10.7,9,0.943101439619552,0.903013792292097,0.984968704802202,"GO"
10.7,10,0.930028707104697,0.882023885647873,0.980646227515143,"GO"
10.7,11,0.916403710797108,0.850795878434029,0.987070791537488,"GO"
10.7,12,0.902617176007071,0.815378566230163,0.999189579129803,"GO"
10.8,0,0.992228533869498,0.908026550527617,1.08423863030519,"GO"
10.8,1,0.991805002996975,0.929727616044539,1.05802726195745,"GO"
10.8,2,0.990965346419921,0.945024733706638,1.03913927623189,"GO"
10.8,3,0.989295016537013,0.948370815460215,1.03198518321131,"GO"
10.8,4,0.986383834414514,0.941029972797906,1.03392356983217,"GO"
10.8,5,0.981830303660659,0.930617373391811,1.0358615396067,"GO"
10.8,6,0.975247554813589,0.922136068578518,1.03141805811373,"GO"
10.8,7,0.966406079308793,0.917040608284662,1.01842895689422,"GO"
10.8,8,0.955635749999645,0.913005527578748,1.00025647062538,"GO"
10.8,9,0.943399158427217,0.903890599618784,0.984634614517,"GO"
10.8,10,0.930146490615598,0.88285054741239,0.979976165320743,"GO"
10.8,11,0.916309944492298,0.8517013392714,0.985819647875331,"GO"
10.8,12,0.90230016809962,0.816413854433175,0.99722167737814,"GO"
10.9,0,0.990617051705572,0.907842961837626,1.08093820669544,"GO"
10.9,1,0.990649608166926,0.929588522329734,1.05572156130084,"GO"
10.9,2,0.990246575711407,0.945021533948841,1.03763591143866,"GO"
10.9,3,0.98897345593011,0.948668242067171,1.03099108114245,"GO"
10.9,4,0.98639970679922,0.941735488281892,1.03318224032176,"GO"
10.9,5,0.98210348318129,0.931669918944418,1.03526713921346,"GO"
10.9,6,0.975678174704346,0.923370643717146,1.03094884710891,"GO"
10.9,7,0.966882323864263,0.918258366914578,1.01808103458111,"GO"
10.9,8,0.956061155423424,0.914061631826866,0.999990483226742,"GO"
10.9,9,0.943699540128689,0.904766258437645,0.98430817212054,"GO"
10.9,10,0.930269595251684,0.88367750628282,0.979318262258405,"GO"
10.9,11,0.916224538567991,0.852607667944406,0.984588148377835,"GO"
10.9,12,0.901994762079832,0.817450262461883,0.99528324618697,"GO"
11,0,0.989023806265084,0.907662177884176,1.07767858261898,"GO"
11,1,0.989507028585686,0.929451924501331,1.05344250069286,"GO"
11,2,0.989535859679576,0.945019902013767,1.03614877898893,"GO"
11,3,0.98865603672643,0.94896502441414,1.0300071486397,"GO"
11,4,0.986416788376927,0.942437389358024,1.03244851210186,"GO"
11,5,0.982376015892294,0.932716694580357,1.03467927850762,"GO"
11,6,0.976107445571407,0.924598761397665,1.03048563882961,"GO"
11,7,0.967357692397041,0.919470515096207,1.01773889393486,"GO"
11,8,0.956487133545446,0.915114159321971,0.999730609911916,"GO"
11,9,0.944002704082838,0.905640749320851,0.983989629424235,"GO"
11,10,0.93039826448961,0.884504831869817,0.97867292452811,"GO"
11,11,0.916147870463662,0.853514983390478,0.983376902442867,"GO"
11,12,0.901701468680664,0.818487940877709,0.993375098170625,"GO"
11.1,0,0.987449396349741,0.907484489383883,1.07446057950088,"GO"
11.1,1,0.98837772138026,0.929318059680738,1.05119071984509,"GO"
11.1,2,0.988833509216029,0.945020000795209,1.03467832228493,"GO"
11.1,3,0.988342930565632,0.949261205506812,1.02903367664492,"GO"
11.1,4,0.986435131803683,0.943135566043072,1.03172259035782,"GO"
11.1,5,0.982647869759753,0.933757464218977,1.03409811749246,"GO"
11.1,6,0.97653529847986,0.925820131721028,1.03002857304954,"GO"
11.1,7,0.967832135041555,0.920676800246889,1.01740267743024,"GO"
11.1,8,0.956913701645657,0.916162964935158,0.999477022586262,"GO"
11.1,9,0.944308769822589,0.906514054887196,0.983679235811532,"GO"
11.1,10,0.930532742036582,0.885332596497642,0.97804055495931,"GO"
11.1,11,0.916080317734569,0.854423408077927,0.982186513860268,"GO"
11.1,12,0.901420798429547,0.819527044695019,0.991498036704511,"GO"
11.2,0,0.985894417472131,0.907310191690372,1.07128500407545,"GO"
11.2,1,0.987262141917346,0.929187168748015,1.04896684935557,"GO"
11.2,2,0.988139834488132,0.94502199613084,1.03322497941841,"GO"
11.2,3,0.988034308919827,0.949556830688678,1.02807095273557,"GO"
11.2,4,0.986454789744159,0.943829910307071,1.03100467741333,"GO"
11.2,5,0.982919012716298,0.934791993292744,1.03352381330958,"GO"
11.2,6,0.976961664383313,0.927034465996829,1.02957778667733,"GO"
11.2,7,0.968305601839895,0.921876971078958,1.01707252482633,"GO"
11.2,8,0.957340877034744,0.917207905237798,0.99922989063645,"GO"
11.2,9,0.944617857058473,0.90738615999008,0.983377238069728,"GO"
11.2,10,0.930673271845184,0.886160875436795,0.977421552830447,"GO"
11.2,11,0.916022258088638,0.855333068332818,0.981017580612593,"GO"
11.2,12,0.901153261719227,0.820567733816813,0.989652855748887,"GO"
11.3,0,0.984359461979816,0.907139585325048,1.068152648241,"GO"
11.3,1,0.986160743868639,0.929059496726396,1.04677151051603,"GO"
11.3,2,0.987455144966521,0.945026057053227,1.03178918300021,"GO"
11.3,3,0.987730343101305,0.949851947828052,1.0271192609689,"GO"
11.3,4,0.986475814872338,0.944520316286255,1.03029497253621,"GO"
11.3,5,0.983189412661329,0.93582004901212,1.03295651999523,"GO"
11.3,6,0.977386474124907,0.928241477034391,1.02913341348883,"GO"
11.3,7,0.968778042742302,0.923070777871587,1.01674857291406,"GO"
11.3,8,0.957768677054245,0.918248838726956,0.998989380719496,"GO"
11.3,9,0.944930085682342,0.908257051917031,0.983083880211044,"GO"
11.3,10,0.930820098128845,0.886989747151858,0.976816313675219,"GO"
11.3,11,0.915974069424935,0.856244094689764,0.979870694656137,"GO"
11.3,12,0.900899368881532,0.821610173504566,0.987840339645737,"GO"
11.4,0,0.982845119183022,0.906972976546528,1.06506428888329,"GO"
11.4,1,0.985073979278249,0.928935293192557,1.04460531509802,"GO"
11.4,2,0.986779749453573,0.945032356055645,1.03037135997735,"GO"
11.4,3,0.987431204270558,0.950146607515929,1.02617888171627,"GO"
11.4,4,0.986498259872227,0.945206680509857,1.02959367173112,"GO"
11.4,5,0.983459037461254,0.936841400649054,1.03239638821911,"GO"
11.4,6,0.977809658438379,0.929440879454837,1.02869558383981,"GO"
11.4,7,0.96924940760767,0.924257972761898,1.01643095524569,"GO"
11.4,8,0.958197119076655,0.919285626065652,0.998755656537625,"GO"
11.4,9,0.945245575771231,0.90912672060122,0.982799403282535,"GO"
11.4,10,0.930973465377946,0.88781929356522,0.976225229074898,"GO"
11.4,11,0.915936129873701,0.857156622267902,0.978746441681,"GO"
